Date,Filename,Vehicle_No,Conf_Veh,VIN,Conf_VIN,Type_Name,Format_Year,Engine,Owner,Address,Date_Reg,Specs,Is_Valid,Validation_Msg
2026-01-21 01:21:57,Vehicle_Regist_Cert/01. 사업대상/03. 경북/02.상주여객자동차(7대)/경북70자6709_전기_자동차등록증.pdf_p1,경북70자6709,0.9275,KMJTA18XPNC002076,0.9275,True,Valid
2026-01-21 01:22:01,Vehicle_Regist_Cert/01. 사업대상/03. 경북/02.상주여객자동차(7대)/경북70자6702_전기_자동차등록증.pdf_p1,경북70자6702,0.9288,KMJTA18XPPC003705,0.9288,True,Valid
2026-01-21 01:22:04,Vehicle_Regist_Cert/01. 사업대상/03. 경북/02.상주여객자동차(7대)/경북70자6719_전기_자동차등록증.pdf_p1,경북70자6719,0.9293,CX220110B,0.9293,False,Invalid length: 9
2026-01-21 01:22:07,Vehicle_Regist_Cert/01. 사업대상/03. 경북/02.상주여객자동차(7대)/경북70자6731_전기_자동차등록증.pdf_p1,경북70자6731,0.9454,KMJTA18XPRC500666,0.9454,True,Valid
2026-01-21 01:22:12,Vehicle_Regist_Cert/01. 사업대상/03. 경북/02.상주여객자동차(7대)/경북70자6717_전기_자동차등록증.pdf_p1,경북70자6717,0.9322,KMJTA18XPNC002077,0.9322,True,Valid
2026-01-21 01:22:15,Vehicle_Regist_Cert/01. 사업대상/03. 경북/02.상주여객자동차(7대)/경북70자6707_전기_자동차등록증.pdf_p1,경북70자6707,0.9373,KMJTA18XPRC500559,0.9373,True,Valid
2026-01-21 01:22:19,Vehicle_Regist_Cert/01. 사업대상/03. 경북/02.상주여객자동차(7대)/경북70자6735_전기_자동차등록증.pdf_p1,경북70자6735,0.9219,CX220110B,0.9219,False,Invalid length: 9
2026-01-21 01:22:22,Vehicle_Regist_Cert/01. 사업대상/03. 경북/04.경산버스(9대)/경북70자7338_전기.pdf_p1,경북70자7338,0.9449,KMJTA18XPRC004231,0.9449,True,Valid
2026-01-21 01:22:25,Vehicle_Regist_Cert/01. 사업대상/03. 경북/04.경산버스(9대)/경북70자7344_전기.pdf_p1,경북70자7344,0.9436,KMJTA18XPRC004230,0.9436,True,Valid
2026-01-21 01:22:28,Vehicle_Regist_Cert/01. 사업대상/03. 경북/04.경산버스(9대)/경북70자7312_전기.pdf_p1,경북70자7312,0.9408,KMJTA18XPRC004229,0.9408,True,Valid
2026-01-21 01:22:32,Vehicle_Regist_Cert/01. 사업대상/03. 경북/04.경산버스(9대)/경북70자7318_전기.pdf_p1,202312-002833,0.9378,KMJTA18XPPC003684,0.9378,True,Valid
2026-01-21 01:22:35,Vehicle_Regist_Cert/01. 사업대상/03. 경북/04.경산버스(9대)/경북70자7362_전기.pdf_p1,경북70자7362,0.9322,KMJTA18XPPC003685,0.9322,True,Valid
2026-01-21 01:22:38,Vehicle_Regist_Cert/01. 사업대상/03. 경북/04.경산버스(9대)/경북70자7343_전기.pdf_p1,경북70자7343,0.9372,KMJTA18XPPC003686,0.9372,True,Valid
2026-01-21 01:22:41,Vehicle_Regist_Cert/01. 사업대상/03. 경북/04.경산버스(9대)/경북70자7302_전기.pdf_p1,경북 70자 7302,0.9429,KMJTA18XPPC003669,0.9429,True,Valid
2026-01-21 01:22:45,Vehicle_Regist_Cert/01. 사업대상/03. 경북/04.경산버스(9대)/경북70자7373_전기.pdf_p1,202311-010939,0.9329,KMJTA18XPPC003670,0.9329,True,Valid
